ID,번호,유형,공고명,지역,게시일,마감일,상태,조회수,URL
LH_lease_1475,2774,국민임대,[정정공고]강릉교동2 국민임대주택 예비입주자 모집공고(2025.09.15),강원특별자치도,2025.10.10,2025.10.01,접수마감,12748,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018818&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1476,2775,매입임대,[정정공고](인천지역본부) 기존주택등 매입임대주택 (예비)입주자 모집,인천광역시 외,2025.10.10,2025.10.21,접수마감,64642,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018887&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1477,2776,행복주택,파주시 행복주택 예비입주자 선계약후검증 자격완화 모집공고('25.10.10),경기도,2025.10.10,2025.10.22,접수마감,56258,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018884&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1478,2777,전세임대,2025년 신혼·신생아 전세임대 I 입주자 수시모집 공고,서울특별시 외,2025.10.13,2025.12.31,접수중,494779,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017958&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=17
LH_lease_1479,2778,전세임대,2025년 청년 전세임대 1순위 입주자 수시모집,서울특별시 외,2025.10.13,2025.12.31,접수중,2365360,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017534&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=17
LH_lease_1480,2779,전세임대,2025년 신혼·신생아 전세임대Ⅱ 입주자 수시모집 공고,서울특별시 외,2025.10.13,2025.12.31,접수중,519713,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017959&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=17
LH_lease_1481,2780,전세임대,2025 다자녀 전세임대 입주자 수시모집 공고,서울특별시 외,2025.10.13,2025.12.31,접수중,304007,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017957&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=17
LH_lease_1482,2781,국민임대,[정정공고]평창하진부 국민임대주택 예비입주자 모집공고(2025.09.15),강원특별자치도,2025.10.13,2025.10.02,접수마감,356,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018890&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1483,2782,행복주택,군포송정A-1BL 행복주택 입주자격완화 예비입주자 모집,경기도,2025.10.13,2025.10.21,접수마감,9492,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018889&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1484,2783,영구임대,김천부곡2 영구임대주택 예비입주자 모집,경상북도,2025.10.13,2025.11.05,접수마감,3046,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018852&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1485,2784,행복주택,"화성시 행복주택 입주자 모집(입주자격완화,선계약후검증)",경기도,2025.10.13,2025.10.24,접수마감,34145,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018880&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1486,2785,행복주택,[정정공고]군포송정A-1BL 행복주택 입주자격완화 예비입주자 모집,경기도,2025.10.14,2025.10.21,접수마감,23814,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018896&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1487,2786,공공임대,[정정공고]경남혁신10단지 10년 공공임대 예비입주자 모집 공고(2025.09.30.),경상남도,2025.10.14,2025.10.17,접수마감,9439,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060996&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1488,2788,공공임대,대구가람1단지 50년 공공임대 예비입주자 모집,대구광역시,2025.10.14,2025.10.28,접수마감,15414,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018868&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=08
LH_lease_1489,2789,매입임대,"25년 2차 비분양전환형 든든전세주택 입주자 모집 공고(인천,부천)",인천광역시 외,2025.10.14,2025.10.28,접수마감,72664,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018892&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1490,2790,매입임대,25년 2차 분양전환형 든든전세주택 입주자 모집 공고(인천 계양구),인천광역시,2025.10.14,2025.10.28,접수마감,18613,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018886&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1491,2791,매입임대,"[대구수성구, 대구동구, 경북경산시] 기존주택 등 매입임대주택 입주자 모집",대구광역시 외,2025.10.14,2025.10.29,접수마감,34814,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018895&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1492,2792,통합공공임대,[정정공고]청주내덕 통합공공임대주택 입주자모집공고,충청북도,2025.10.14,2025.10.28,접수마감,26241,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018899&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=48
LH_lease_1493,2793,국민임대,김제하동 국민임대주택 모집공고,전북특별자치도,2025.10.15,2025.10.30,접수마감,2585,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018900&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1494,2797,행복주택,"[정정공고]화성시 행복주택 입주자 모집(입주자격완화,선계약후검증)",경기도,2025.10.15,2025.10.24,접수마감,65561,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018901&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1495,2798,매입임대,[정정공고]25년 2차 분양전환형 든든전세주택 입주자 모집 공고(인천 계양구),인천광역시,2025.10.16,2025.10.28,접수마감,40220,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018906&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1496,2800,매입임대,경남 의령군 화정면 기존주택 등 매입임대주택 다자녀 예비입주자 모집공고,전국,2025.10.16,2025.10.31,접수마감,3345,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018905&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1497,2802,공공임대,광주동림2 - 50년 공공임대주택 예비입주자 모집공고,광주광역시,2025.10.16,2025.11.04,접수마감,14593,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018882&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=08
LH_lease_1498,2803,공공임대,인천만수9단지 50년 공공임대주택 예비입주자 모집,인천광역시,2025.10.16,2025.10.28,접수마감,24399,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018885&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=08
LH_lease_1499,2804,행복주택,양산사송 A-8BL 행복주택 입주자격완화·동호지정·상시모집 입주자 추가모집('25.10.16.공고),경상남도,2025.10.16,2025.12.31,공고중,10820,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018907&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1500,2805,국민임대,"화성시 지역 국민임대주택 입주자 모집 공고(입주자격완화, 선계약후검증)",경기도,2025.10.16,2025.10.29,접수마감,90937,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018888&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1501,2806,국민임대,울산광역시 매곡휴먼시아 국민임대주택 입주자 추가모집[소득완화],울산광역시,2025.10.16,2025.10.30,접수마감,9110,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018908&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1502,2807,행복주택,평택시.안성시 지역 행복주택 입주자격완화[선계약후검증] 예비입주자 모집(2025.10.16),경기도,2025.10.16,2025.10.28,접수마감,44299,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018904&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1503,2808,매입임대,[인천지역본부]25년 3차 수시 신혼·신생아Ⅱ(전세형) 예비입주자 모집공고,인천광역시,2025.10.16,2025.10.28,접수마감,19604,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018911&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1504,2809,국민임대,[정정공고]군산창성 국민임대주택 예비입주자 모집공고(09.15),전북특별자치도,2025.10.16,2025.10.02,접수마감,722,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018913&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1505,2810,국민임대,[정정공고]김제하동 국민임대주택 모집공고,전북특별자치도,2025.10.16,2025.10.30,접수마감,3552,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018909&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1506,2811,공공임대,"행정중심복합도시 10년공공임대주택(새뜸7, 해들5, 가온9) 예비입주자 모집",세종특별자치시,2025.10.16,2025.10.28,접수마감,53969,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060999&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1507,2820,영구임대,[정정공고]울산다운2 A-7블록 영구임대주택 입주자 최초모집('25.10.01. 공고),울산광역시,2025.10.17,2025.10.24,접수마감,6068,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018916&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1508,2822,매입임대,서울 청년 특화형 매입임대주택 [강북구 위너스빌] 예비입주자 모집공고문[25.10.17],서울특별시,2025.10.17,2025.11.07,접수마감,57611,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018912&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1509,2827,영구임대,[정정공고]김천부곡2 영구임대주택 예비입주자 모집,경상북도,2025.10.20,2025.11.05,접수마감,2460,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018917&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1510,2828,국민임대,[정정공고]양주회천 A25BL 국민임대주택 입주자 모집공고,경기도,2025.10.20,2025.10.31,접수마감,30761,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018921&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1511,2829,국민임대,강릉초당 아트피아 국민임대주택 입주자 모집,강원특별자치도,2025.10.20,2025.10.30,접수마감,9828,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018891&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1512,2830,행복주택,[정정공고]군포송정A-1BL 행복주택 입주자격완화 예비입주자 모집,경기도,2025.10.22,2025.10.21,접수마감,2864,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018933&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1513,2831,매입임대,[경기북부] 경기도 김포시 신혼·신생아 매입임대Ⅱ(전세형) 선착순 수시모집 공고,경기도,2025.10.22,2025.11.07,접수마감,27324,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018924&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1514,2832,행복주택,음성읍내 행복주택 예비입주자 모집 공고[2025.10.22.],충청북도,2025.10.22,2025.11.05,접수마감,4708,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018937&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1515,2833,행복주택,광주하남. 우산. 도산.영광단주 행복주택 입주자격완화 예비입주자 모집,광주광역시 외,2025.10.22,2025.11.06,접수마감,19742,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018894&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1516,2834,행복주택,"구미시, 김천시 행복주택 예비입주자 모집",경상북도,2025.10.22,2025.11.05,접수마감,11561,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018922&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1517,2836,매입임대,25년 2차 울산권 비분양전환형 든든전세 입주자 모집 공고,울산광역시,2025.10.23,2025.11.05,접수마감,13239,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018934&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1518,2837,매입임대,[서울지역본부] 25년 2차 비분양전환형 든든전세 입주자 모집공고,서울특별시,2025.10.23,2025.11.05,접수마감,323162,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018914&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1519,2838,국민임대,도청이전신도시RH-11BL국민임대 자격완화 추가모집,충청남도,2025.10.23,2025.11.05,접수마감,13184,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018923&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_1520,2839,영구임대,보령명천2 영구임대주택 예비입주자 모집 공고(2025.10.23.),충청남도,2025.10.23,2025.11.14,접수마감,2047,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018935&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1521,2840,매입임대,25년 2차 비분양전환형 든든전세 입주자 모집 공고(경남),경상남도,2025.10.23,2025.11.05,접수마감,28389,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018928&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1522,2841,매입임대,2025년 2차 대전 유성구 든든전세주택 입주자 모집공고(비분양전환형),대전광역시,2025.10.23,2025.11.05,접수마감,29068,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018897&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1523,2843,영구임대,2025년 10월 고양시 지역 영구임대주택 예비입주자 모집,경기도,2025.10.23,2025.11.14,접수마감,29586,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018925&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1524,2844,매입임대,[광주전남지역본부] 2025년 2차 비분양전환형 든든전세주택 입주자 모집공고,광주광역시,2025.10.23,2025.11.05,접수마감,11112,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018939&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1525,2845,매입임대,2025년 2차 대구경북 든든전세주택 입주자 모집공고,대구광역시 외,2025.10.23,2025.11.05,접수마감,32799,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018932&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1526,2846,매입임대,[광주전남지역본부] 2025년 2차 든든전세주택 입주자 모집공고,광주광역시,2025.10.23,2025.11.05,접수마감,15317,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018938&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1527,2849,행복주택,"인천논현 LH16단지 (인천논현4 1블록) 창업지원주택 입주자 모집[인정업종 확대, 선착순동호지정, 선계약후검증](입주자모집공고일 : 2025.10.23.)",인천광역시,2025.10.23,2025.11.19,공고중,25430,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018944&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1528,2850,공공임대,제천장락1 50년공공임대주택 예비입주자 모집 공고[2025.10.24],충청북도,2025.10.24,2025.11.12,접수마감,8041,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018942&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=08
LH_lease_1529,2851,영구임대,[정정공고]보령명천2 영구임대주택 예비입주자 모집 공고(2025.10.23.),충청남도,2025.10.24,2025.11.14,접수마감,3959,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018949&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1530,2852,영구임대,의정부장암1단지 영구임대주택 예비입주자 모집 공고(공고일: 2025.10.24.),경기도,2025.10.24,2025.11.06,접수마감,14150,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018948&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1531,2853,영구임대,[정정공고]2025년 10월 고양시 지역 영구임대주택 예비입주자 모집,경기도,2025.10.27,2025.11.14,접수마감,28609,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018955&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1532,2854,영구임대,여수미평1 영구임대주택 예비입주자 모집 공고(입주자모집공고일 : 2025.10.27.),전라남도,2025.10.27,2025.11.26,공고중,2931,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018930&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1533,2856,영구임대,여수문수 영구임대주택 예비입주자 모집 공고(입주자모집공고일 : 2025.10.27.),전라남도,2025.10.27,2025.11.26,공고중,3423,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018952&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1534,2857,영구임대,여천무선1 영구임대주택 예비입주자 모집 공고(입주자모집공고일: 2025.10.27.),전라남도,2025.10.27,2025.11.26,공고중,2724,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018954&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_1535,2858,매입임대,2025년 포천시 청포도 청년주택(청년 매입임대주택) 입주자 모집공고,경기도,2025.10.27,2025.11.12,접수마감,10788,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018957&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_1536,2860,공공임대,광주선운 3블록 10년 공공임대주택 리츠 예비입주자 모집 공고,광주광역시,2025.10.27,2025.11.11,접수마감,17417,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000061002&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_1537,2861,행복주택,2025년 부산 좌동 창업지원주택 예비입주자 모집 공고,부산광역시,2025.10.27,2025.11.27,공고중,16336,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018920&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_1538,2863,매입임대,[정정공고]서울 청년 특화형 매입임대주택 [강북구 위너스빌] 예비입주자 모집공고문[25.10.17],서울특별시,2025.10.28,2025.11.07,접수마감,121547,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300018931&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
